TimeElapsed,gpsLock,TimeLocal,Lat,Long,Alt,RoC,GndSpd,GndCrs,Acc,nSats,ExtTemp,BatTemp,IntTemp,Pres,PresAlt,PresRoC,BatVolt,BatCap,BatHeat,StateParachute,StateUpperCut,StateLowerCut
2.6,F,170002.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.60,5.96,-8.03,94.44,592.81,0.00,4.07,94.21,0.00,Wait,Wait,Wait
3.1,F,170003.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.60,5.89,-7.96,94.45,592.10,-1.14,4.07,94.31,0.00,Wait,Wait,Wait
3.6,F,170003.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.59,5.83,-7.92,94.46,590.69,-1.57,4.07,94.20,0.00,Wait,Wait,Wait
4.1,F,170004.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.59,5.77,-7.95,94.45,591.75,-0.64,4.08,94.79,0.00,Wait,Wait,Wait
4.6,F,170004.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.58,5.73,-7.95,94.46,591.39,-0.66,4.07,94.67,0.00,Wait,Wait,Wait
5.1,F,170005.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.58,5.68,-7.95,94.44,592.37,-0.01,4.07,94.55,0.00,Wait,Wait,Wait
5.6,F,170005.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.58,5.65,-7.94,94.45,591.57,-0.41,4.07,94.18,0.00,Wait,Wait,Wait
6.1,F,170006.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.61,-7.94,94.45,591.84,-0.17,4.07,94.18,0.00,Wait,Wait,Wait
6.6,F,170006.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.58,-7.94,94.45,592.01,-0.04,4.08,94.79,0.00,Wait,Wait,Wait
7.1,F,170007.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.55,-7.92,94.45,591.84,-0.12,4.08,94.91,0.00,Wait,Wait,Wait
7.6,F,170007.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.53,-7.92,94.45,591.84,-0.09,4.07,94.18,0.00,Wait,Wait,Wait
8.1,F,170008.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.51,-7.90,94.45,591.84,-0.07,4.07,94.67,0.00,Wait,Wait,Wait
8.6,F,170008.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.49,-7.90,94.45,591.75,-0.09,4.07,94.18,0.00,Wait,Wait,Wait
9.1,F,170009.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.47,-7.89,94.46,591.30,-0.29,4.07,94.67,0.00,Wait,Wait,Wait
9.6,F,170009.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.45,-7.88,94.45,591.84,0.05,4.07,94.42,0.00,Wait,Wait,Wait
10.1,F,170010.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.43,-7.86,94.45,591.57,-0.10,4.07,94.67,0.00,Wait,Wait,Wait
10.6,F,170010.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.42,-7.86,94.45,591.57,-0.07,4.08,94.79,0.00,Wait,Wait,Wait
11.1,F,170011.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.41,-7.85,94.45,591.66,-0.01,4.07,94.42,0.00,Wait,Wait,Wait
11.6,F,170011.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.40,-7.84,94.45,592.01,0.17,4.08,95.03,0.00,Wait,Wait,Wait
12.1,F,170012.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.39,-7.83,94.45,591.48,-0.14,4.07,94.55,0.00,Wait,Wait,Wait
12.6,F,170012.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.38,-7.83,94.46,590.86,-0.41,4.08,94.79,0.00,Wait,Wait,Wait
13.1,F,170013.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.37,-7.81,94.45,591.66,0.09,4.07,94.30,0.00,Wait,Wait,Wait
13.6,F,92324.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.35,-7.80,94.46,591.39,-0.07,4.08,94.91,0.00,Wait,Wait,Wait
14.1,F,92325.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.34,-7.80,94.45,591.66,0.08,4.08,95.03,0.00,Wait,Wait,Wait
14.8,F,92325.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.33,-7.79,94.45,591.66,0.06,4.07,94.55,0.00,Wait,Wait,Wait
15.3,F,92326.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.33,-7.78,94.45,591.57,0.01,4.07,94.18,0.00,Wait,Wait,Wait
15.6,F,92326.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.32,-7.78,94.46,591.39,-0.08,4.07,94.30,0.00,Wait,Wait,Wait
16.1,F,92327.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.32,-7.77,94.45,591.93,0.32,4.07,94.18,0.00,Wait,Wait,Wait
16.8,F,92327.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.32,-7.74,94.45,591.48,0.02,4.07,94.55,0.00,Wait,Wait,Wait
17.3,F,92328.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.31,-7.74,94.46,590.69,-0.29,4.07,94.67,0.00,Wait,Wait,Wait
17.6,F,92328.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.30,-7.74,94.45,591.57,0.22,4.08,95.03,0.00,Wait,Wait,Wait
18.1,F,92329.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.30,-7.74,94.45,591.57,0.17,4.08,94.79,0.00,Wait,Wait,Wait
18.8,F,92329.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.29,-7.72,94.46,591.22,-0.05,4.07,94.18,0.00,Wait,Wait,Wait
19.3,F,92330.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.29,-7.72,94.46,591.13,-0.07,4.08,94.79,0.00,Wait,Wait,Wait
19.6,F,92330.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.57,5.29,-7.71,94.45,591.48,0.13,4.07,94.55,0.00,Wait,Wait,Wait
20.1,F,92331.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.58,5.29,-7.71,94.45,591.48,0.10,4.08,94.79,0.00,Wait,Wait,Wait
20.8,F,92331.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.58,5.29,-7.68,94.46,590.86,-0.24,4.07,94.42,0.00,Wait,Wait,Wait
21.2,F,92332.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.58,5.29,-7.69,94.45,591.66,0.12,4.08,95.28,0.00,Wait,Wait,Wait
21.8,F,92332.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.58,5.29,-7.68,94.46,591.39,-0.06,4.07,94.55,0.00,Wait,Wait,Wait
22.1,F,92333.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.59,5.28,-7.67,94.46,591.30,-0.09,4.07,94.67,0.00,Wait,Wait,Wait
22.6,F,92333.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.59,5.28,-7.67,94.45,591.75,0.26,4.07,94.30,0.00,Wait,Wait,Wait
23.3,F,92334.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.60,5.28,-7.65,94.46,591.04,-0.16,4.07,94.67,0.00,Wait,Wait,Wait
23.8,F,92334.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.60,5.28,-7.66,94.45,591.48,0.05,4.07,94.42,0.00,Wait,Wait,Wait
24.1,F,92335.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.60,5.28,-7.66,94.46,591.30,-0.06,4.08,94.79,0.00,Wait,Wait,Wait
24.6,F,92335.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.61,5.28,-7.65,94.45,592.10,0.54,4.07,94.55,0.00,Wait,Wait,Wait
25.3,F,92336.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.61,5.28,-7.63,94.45,591.66,0.19,4.07,94.18,0.00,Wait,Wait,Wait
25.8,F,92336.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.61,5.27,-7.62,94.46,591.04,-0.09,4.07,94.67,0.00,Wait,Wait,Wait
26.1,F,92337.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.61,5.27,-7.63,94.45,592.19,0.51,4.07,94.18,0.00,Wait,Wait,Wait
26.6,F,92337.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.62,5.27,-7.61,94.46,591.04,-0.46,4.08,95.03,0.00,Wait,Wait,Wait
27.3,F,92338.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.62,5.27,-7.60,94.45,591.48,-0.13,4.08,95.39,0.00,Wait,Wait,Wait
27.8,F,92338.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.62,5.27,-7.61,94.46,591.04,-0.27,4.07,94.18,0.00,Wait,Wait,Wait
28.1,F,92339.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.62,5.27,-7.60,94.46,591.22,-0.11,4.07,94.55,0.00,Wait,Wait,Wait
28.6,F,92339.5,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.62,5.27,-7.59,94.45,591.57,0.17,4.08,94.79,0.00,Wait,Wait,Wait
29.3,F,92340.0,0.00000,0.00000,0.00,-0.00,0.00,0.0,6495190.50,0,6.62,5.26,-7.57,94.46,590.77,-0.27,4.08,95.28,0.00,Wait,Wait,Wait
29.8,F,92340.5,5515.41504,17711.12695,14399.93,-0.00,0.00,0.0,6495190.50,0,6.63,5.26,-7.57,94.46,591.30,-0.00,4.07,94.30,0.00,Wait,Wait,Wait
30.1,F,92341.0,5515.53369,17711.36133,14400.63,-0.00,0.00,0.0,6495190.50,0,6.63,5.26,-7.56,94.46,590.95,-0.18,4.08,94.79,0.00,Wait,Wait,Wait
30.8,F,92341.5,5515.67383,17711.63477,14401.45,-0.00,0.00,0.0,6495190.50,0,6.63,5.26,-7.56,94.45,591.66,0.40,4.07,94.30,0.00,Wait,Wait,Wait
31.3,F,92342.0,5515.80322,17711.88867,14402.20,-0.00,0.00,0.0,6495190.50,0,6.63,5.26,-7.55,94.46,591.13,0.10,4.07,94.67,0.00,Wait,Wait,Wait
31.7,F,92342.5,5515.93262,17712.14258,14402.96,-0.00,0.00,0.0,6495190.50,0,6.63,5.26,-7.54,94.46,591.30,0.16,4.08,94.79,0.00,Wait,Wait,Wait
32.2,F,92343.0,5516.06201,17712.39648,14403.72,-0.00,0.00,0.0,6495190.50,0,6.63,5.25,-7.54,94.45,591.48,0.26,4.08,94.91,0.00,Wait,Wait,Wait
32.8,F,92343.5,5516.19141,17712.65039,14404.47,-0.00,0.00,0.0,6495190.50,0,6.64,5.25,-7.53,94.46,591.04,-0.03,4.08,94.79,0.00,Wait,Wait,Wait
33.3,F,92344.0,5516.32080,17712.90430,14405.23,-0.00,0.00,0.0,6495190.50,0,6.64,5.25,-7.53,94.46,591.30,0.08,4.07,94.06,0.00,Wait,Wait,Wait
33.7,F,92344.5,5516.45020,17713.16016,14405.98,-0.00,0.00,0.0,6495190.50,0,6.64,5.25,-7.51,94.45,591.57,0.19,4.07,94.42,0.00,Wait,Wait,Wait
34.2,F,92345.0,5516.57959,17713.41406,14406.74,-0.00,0.00,0.0,6495190.50,0,6.64,5.25,-7.51,94.46,591.22,-0.12,4.07,94.30,0.00,Wait,Wait,Wait
34.8,F,92345.5,5516.70850,17713.66797,14407.49,-0.00,0.00,0.0,6495190.50,0,6.65,5.24,-7.49,94.47,590.42,-0.49,4.07,94.06,0.00,Wait,Wait,Wait
35.3,F,92346.0,5516.83789,17713.92188,14408.25,-0.00,0.00,0.0,6495190.50,0,6.65,5.24,-7.49,94.46,591.22,-0.07,4.07,94.67,0.00,Wait,Wait,Wait
35.7,F,92346.5,5516.96729,17714.17578,14409.00,-0.00,0.00,0.0,6495190.50,0,6.65,5.24,-7.50,94.45,591.57,0.13,4.07,94.30,0.00,Wait,Wait,Wait
36.2,F,92347.0,5517.09619,17714.42969,14409.76,-0.00,0.00,0.0,6495190.50,0,6.65,5.24,-7.48,94.45,591.75,0.23,4.07,94.55,0.00,Wait,Wait,Wait
36.8,F,92347.5,5522.95410,17649.21484,14443.95,-0.00,0.00,0.0,6495190.50,0,6.65,5.24,-7.47,94.46,590.95,-0.23,4.07,94.18,0.00,Wait,Wait,Wait
37.3,F,92348.0,5517.35449,17714.93945,14411.27,-0.00,0.00,0.0,6495190.50,0,6.66,5.24,-7.46,94.45,591.48,0.03,4.07,94.55,0.00,Wait,Wait,Wait
37.7,F,92348.5,5517.48389,17715.19336,14412.02,-0.00,0.00,0.0,6495190.50,0,6.66,5.24,-7.46,94.46,590.95,-0.24,4.08,95.16,0.00,Wait,Wait,Wait
38.2,F,92349.0,5517.61279,17715.44727,14412.78,-0.00,0.00,0.0,6495190.50,0,6.66,5.24,-7.45,94.45,592.01,0.60,4.08,95.03,0.00,Wait,Wait,Wait
38.8,F,92349.5,5517.74219,17715.70117,14413.53,-0.00,0.00,0.0,6495190.50,0,6.66,5.24,-7.44,94.46,591.04,-0.03,4.08,94.79,0.00,Wait,Wait,Wait
39.2,F,92350.0,5517.87109,17715.95703,14414.28,-0.00,0.00,0.0,6495190.50,0,6.66,5.24,-7.44,94.47,590.42,-0.26,4.07,94.67,0.00,Wait,Wait,Wait
39.7,F,92350.5,5518.00000,17716.21094,14415.04,-0.00,0.00,0.0,6495190.50,0,6.66,5.24,-7.44,94.46,591.22,0.28,4.08,94.91,0.00,Wait,Wait,Wait
40.2,F,92351.0,5518.12939,17716.46484,14415.79,-0.00,0.00,0.0,6495190.50,0,6.67,5.24,-7.42,94.46,591.13,0.15,4.07,94.18,0.00,Wait,Wait,Wait
40.8,F,92351.5,5518.25830,17716.72070,14416.54,-0.00,0.00,0.0,6495190.50,0,6.67,5.24,-7.41,94.46,590.77,-0.06,4.07,94.42,0.00,Wait,Wait,Wait
41.3,F,92352.0,5518.38721,17716.97461,14417.30,-0.00,0.00,0.0,6495190.50,0,6.67,5.23,-7.40,94.46,590.95,0.02,4.07,94.42,0.00,Wait,Wait,Wait
41.7,F,92352.5,5518.51611,17717.22852,14418.05,-0.00,0.00,0.0,6495190.50,0,6.67,5.23,-7.40,94.46,591.04,0.06,4.08,95.16,0.00,Wait,Wait,Wait
42.2,F,92353.0,5518.64502,17717.48438,14418.80,-0.00,0.00,0.0,6495190.50,0,6.67,5.23,-7.39,94.45,591.57,0.44,4.07,94.67,0.00,Wait,Wait,Wait
42.8,F,92353.5,5518.77393,17717.73828,14419.55,-0.00,0.00,0.0,6495190.50,0,6.68,5.23,-7.38,94.46,590.95,0.02,4.07,94.55,0.00,Wait,Wait,Wait
43.3,F,92354.0,5524.63623,17652.53711,14453.76,-0.00,0.00,0.0,6495190.50,0,6.68,5.23,-7.38,94.45,591.66,0.28,4.07,94.55,0.00,Wait,Wait,Wait
43.7,F,92354.5,5524.76514,17652.79297,14454.51,-0.00,0.00,0.0,6495190.50,0,6.68,5.23,-7.37,94.45,591.48,0.12,4.08,95.03,0.00,Wait,Wait,Wait
44.2,F,92355.0,5519.16064,17718.50391,14421.81,-0.00,0.00,0.0,6495190.50,0,6.68,5.23,-7.36,94.46,591.04,-0.24,4.07,94.55,0.00,Wait,Wait,Wait
44.8,F,92355.5,5525.02344,17653.30469,14456.02,-0.00,0.00,0.0,6495190.50,0,6.68,5.23,-7.34,94.46,591.30,-0.04,4.08,94.91,0.00,Wait,Wait,Wait
45.2,F,92356.0,5338.57617,-16502.03125,13828.55,-0.00,0.00,0.0,6495190.50,0,6.69,5.23,-7.35,94.46,591.30,-0.03,4.08,94.79,0.00,Wait,Wait,Wait
45.6,F,92356.5,5338.61084,-16501.75195,13828.76,-0.00,0.00,0.0,6495190.50,0,6.69,5.23,-7.34,94.46,591.22,-0.08,4.07,94.30,0.00,Wait,Wait,Wait
46.2,F,92357.0,5338.64600,-16501.47266,13828.97,-0.00,0.00,0.0,6495190.50,0,6.69,5.23,-7.33,94.46,591.39,0.05,4.07,94.55,0.00,Wait,Wait,Wait
46.8,F,92357.5,5338.68115,-16501.19531,13829.18,-0.00,0.00,0.0,6495190.50,0,6.69,5.23,-7.32,94.46,590.77,-0.27,4.08,95.39,0.00,Wait,Wait,Wait
47.3,F,92358.0,5338.71582,-16500.91602,13829.39,-0.00,0.00,0.0,6495190.50,0,6.69,5.23,-7.32,94.46,590.95,-0.14,4.07,94.42,0.00,Wait,Wait,Wait
47.7,F,92358.5,5338.75098,-16500.63672,13829.59,-0.00,0.00,0.0,6495190.50,0,6.69,5.23,-7.31,94.45,591.66,0.25,4.08,94.91,0.00,Wait,Wait,Wait
48.2,F,92359.0,5338.78564,-16500.35742,13829.80,-0.00,0.00,0.0,6495190.50,0,6.69,5.23,-7.30,94.46,591.22,-0.15,4.08,94.79,0.00,Wait,Wait,Wait
48.8,F,92359.5,5316.33008,-16338.35352,13695.84,-0.00,0.00,0.0,6495190.50,0,5.28,3.91,-7.28,94.46,590.95,-0.24,4.00,87.86,1.00,Wait,Wait,Wait
49.3,F,92400.0,5343.31787,-16502.22070,13856.78,-0.00,0.00,0.0,6495190.50,0,5.07,3.73,-7.28,94.45,591.48,0.02,4.00,87.67,1.00,Wait,Wait,Wait
49.7,F,92400.5,5347.19092,-16526.20703,13879.81,-0.00,0.00,0.0,6495190.50,0,5.15,3.83,-7.27,94.46,591.30,-0.07,4.00,87.86,1.00,Wait,Wait,Wait
50.2,F,92401.0,5347.22705,-16525.92578,13880.03,-0.00,0.00,0.0,6495190.50,0,5.25,3.96,-7.27,94.45,591.57,0.14,4.00,87.20,1.00,Wait,Wait,Wait
50.8,F,92401.5,5351.76709,-16528.44141,13907.00,-0.00,0.00,0.0,6495190.50,0,5.37,4.12,-7.25,94.46,591.13,-0.12,4.00,87.67,1.00,Wait,Wait,Wait
51.3,F,92402.0,4645.79004,-11730.54395,548.17,0.16,0.19,0.0,2579.92,4,5.45,4.22,-7.25,94.45,591.57,0.08,4.00,87.76,1.00,Wait,Wait,Wait
51.7,F,92402.5,4645.78369,-11730.54785,550.37,-0.01,0.14,0.0,1698.94,4,5.51,4.29,-7.25,94.45,591.57,0.06,4.00,87.67,1.00,Wait,Wait,Wait
52.2,F,92403.0,4645.78809,-11730.54492,548.88,-0.04,0.13,0.0,1621.73,4,5.58,4.38,-7.24,94.46,591.30,-0.13,4.00,87.57,1.00,Wait,Wait,Wait
52.7,F,92403.5,4645.79053,-11730.54492,549.10,-0.08,0.04,0.0,1407.30,4,5.65,4.46,-7.21,94.46,590.77,-0.37,4.00,87.29,1.00,Wait,Wait,Wait
53.2,F,92404.0,4645.78906,-11730.54590,549.44,-0.01,0.11,0.0,1270.56,4,5.72,4.54,-7.21,94.46,591.22,-0.05,4.00,87.29,1.00,Wait,Wait,Wait
53.7,F,92404.5,4645.79053,-11730.54590,550.61,-0.07,0.10,0.0,1170.16,4,5.78,4.60,-7.21,94.46,591.13,-0.08,4.00,87.48,1.00,Wait,Wait,Wait
54.2,F,92405.0,4645.79053,-11730.54590,551.28,-0.10,0.11,0.0,1092.77,4,5.84,4.67,-7.20,94.46,591.22,-0.02,4.00,87.76,1.00,Wait,Wait,Wait
54.7,F,92405.5,4645.78955,-11730.54590,551.43,-0.14,0.19,0.0,1029.81,4,5.89,4.72,-7.20,94.46,591.04,-0.10,4.00,87.20,1.00,Wait,Wait,Wait
55.2,F,92406.0,4645.78906,-11730.54492,551.27,-0.13,0.14,0.0,977.11,4,5.95,4.77,-7.19,94.45,591.48,0.14,3.99,87.01,1.00,Wait,Wait,Wait
55.7,F,92406.5,4645.78906,-11730.54492,551.68,-0.04,0.15,0.0,933.01,4,5.99,4.82,-7.18,94.46,591.04,-0.11,4.00,87.67,1.00,Wait,Wait,Wait
56.2,F,92407.0,4645.78955,-11730.54492,552.27,-0.01,0.14,0.0,893.35,4,6.03,4.87,-7.19,94.46,591.22,0.01,4.00,87.67,1.00,Wait,Wait,Wait
56.6,F,92407.5,4645.79004,-11730.54492,552.80,0.02,0.09,0.0,858.68,4,6.08,4.90,-7.16,94.46,590.69,-0.26,4.00,87.67,1.00,Wait,Wait,Wait
57.2,F,92408.0,4645.79053,-11730.54492,553.67,-0.03,0.09,0.0,829.84,4,6.12,4.93,-7.16,94.46,590.95,-0.06,4.00,87.29,1.00,Wait,Wait,Wait
57.6,F,92408.5,4645.79102,-11730.54492,554.17,0.01,0.04,0.0,805.15,4,6.15,4.96,-7.14,94.46,590.69,-0.18,4.00,87.86,1.00,Wait,Wait,Wait
58.2,F,92409.0,4645.79150,-11730.54492,555.10,0.06,0.13,0.0,782.13,4,6.19,4.99,-7.14,94.45,591.48,0.27,4.00,87.29,1.00,Wait,Wait,Wait
58.7,F,92409.5,4645.79150,-11730.54492,555.54,0.09,0.12,0.0,760.50,4,6.22,5.02,-7.13,94.46,590.86,-0.11,4.07,93.69,0.00,Wait,Wait,Wait
59.2,F,92410.0,4645.79150,-11730.54492,555.72,-0.07,0.11,0.0,741.64,4,6.25,5.04,-7.12,94.46,591.22,0.09,4.07,94.06,0.00,Wait,Wait,Wait
59.7,F,92410.5,4645.79150,-11730.54492,556.00,-0.13,0.21,0.0,723.61,4,6.28,5.06,-7.11,94.46,591.04,-0.02,4.07,93.93,0.00,Wait,Wait,Wait
60.2,F,92411.0,4645.79150,-11730.54492,556.07,-0.27,0.26,0.0,706.97,4,6.30,5.08,-7.10,94.46,590.95,-0.06,4.07,93.93,0.00,Wait,Wait,Wait
60.7,F,92411.5,4645.79102,-11730.54492,556.13,-0.17,0.25,0.0,691.16,4,6.33,5.10,-7.09,94.46,591.22,0.09,4.07,94.18,0.00,Wait,Wait,Wait
61.2,F,92412.0,4645.79102,-11730.54492,556.04,-0.12,0.11,0.0,676.74,4,6.35,5.12,-7.09,94.46,591.39,0.16,4.07,94.30,0.00,Wait,Wait,Wait
61.7,F,92412.5,4645.79102,-11730.54492,556.10,0.01,0.12,0.0,662.31,4,6.37,5.13,-7.08,94.46,591.30,0.07,4.07,94.42,0.00,Wait,Wait,Wait
62.1,F,92413.0,4645.79102,-11730.54492,556.37,0.11,0.20,0.0,649.28,4,6.39,5.15,-7.07,94.46,590.86,-0.17,4.07,94.18,0.00,Wait,Wait,Wait
62.7,F,92413.5,4645.79102,-11730.54492,556.59,0.06,0.13,0.0,637.08,4,6.41,5.16,-7.06,94.46,591.22,0.05,4.07,94.18,0.00,Wait,Wait,Wait
63.2,F,92414.0,4645.79150,-11730.54492,556.95,0.03,0.09,0.0,625.43,4,6.43,5.17,-7.05,94.46,590.86,-0.14,4.07,94.06,0.00,Wait,Wait,Wait
63.7,F,92414.5,4645.79150,-11730.54492,557.43,0.03,0.12,0.0,614.61,4,6.45,5.18,-7.04,94.46,590.95,-0.06,4.07,94.18,0.00,Wait,Wait,Wait
64.2,F,92415.0,4645.79150,-11730.54492,557.79,-0.01,0.12,0.0,604.63,4,6.46,5.20,-7.04,94.46,591.13,0.04,4.07,94.18,0.00,Wait,Wait,Wait
64.6,F,92415.5,4645.79150,-11730.54492,558.00,0.02,0.11,0.0,594.36,4,6.48,5.21,-7.03,94.46,591.04,-0.01,4.07,94.30,0.00,Wait,Wait,Wait
65.2,F,92416.0,4645.79150,-11730.54492,557.97,-0.06,0.12,0.0,585.76,4,6.50,5.22,-7.02,94.46,591.39,0.17,4.07,94.42,0.00,Wait,Wait,Wait
65.7,F,92416.5,4645.79150,-11730.54492,558.21,-0.16,0.21,0.0,576.33,4,6.51,5.23,-7.01,94.46,590.95,-0.09,4.07,94.55,0.00,Wait,Wait,Wait
66.2,F,92417.0,4645.79150,-11730.54492,558.56,-0.08,0.22,0.0,567.74,4,6.52,5.24,-7.01,94.46,590.77,-0.16,4.07,94.42,0.00,Wait,Wait,Wait
66.7,F,92417.5,4645.79199,-11730.54492,558.75,0.01,0.20,0.0,559.69,4,6.53,5.24,-6.99,94.46,591.30,0.15,4.07,94.18,0.00,Wait,Wait,Wait
67.2,F,92418.0,4645.79199,-11730.54492,559.06,0.08,0.30,0.0,551.93,4,6.54,5.24,-6.98,94.46,590.86,-0.11,4.07,94.06,0.00,Wait,Wait,Wait
67.6,F,92418.5,4645.79199,-11730.54492,559.12,0.10,0.17,0.0,543.88,4,6.55,5.25,-6.98,94.46,590.69,-0.17,4.07,94.30,0.00,Wait,Wait,Wait
68.2,F,92419.0,4645.79199,-11730.54492,559.24,0.16,0.09,0.0,536.67,4,6.56,5.25,-6.96,94.46,591.39,0.23,4.07,94.30,0.00,Wait,Wait,Wait
68.7,F,92419.5,4645.79199,-11730.54492,559.23,0.09,0.04,0.0,529.46,4,6.57,5.26,-6.96,94.46,590.95,-0.05,4.07,94.06,0.00,Wait,Wait,Wait
69.2,F,92420.0,4645.79199,-11730.54492,559.19,0.05,0.02,0.0,523.64,4,6.58,5.26,-6.95,94.46,591.39,0.18,4.07,94.30,0.00,Wait,Wait,Wait
69.7,F,92420.5,4645.79199,-11730.54590,559.20,-0.01,0.06,0.0,516.43,4,6.59,5.27,-6.94,94.46,591.04,-0.04,4.07,94.55,0.00,Wait,Wait,Wait
70.2,F,92421.0,4645.79150,-11730.54590,559.10,-0.04,0.05,0.0,510.60,4,6.60,5.27,-6.92,94.46,591.30,0.10,4.07,94.18,0.00,Wait,Wait,Wait
70.7,F,92421.5,4645.79150,-11730.54590,559.18,0.03,0.13,0.0,504.22,4,6.60,5.28,-6.92,94.46,591.22,0.03,4.07,94.42,0.00,Wait,Wait,Wait
71.2,F,92422.0,4645.79150,-11730.54590,559.21,-0.03,0.14,0.0,498.40,4,6.61,5.28,-6.91,94.46,591.22,0.03,4.07,94.42,0.00,Wait,Wait,Wait
71.7,F,92422.5,4645.79150,-11730.54590,559.36,-0.16,0.25,0.0,493.41,4,6.61,5.29,-6.91,94.46,590.77,-0.20,4.07,94.30,0.00,Wait,Wait,Wait
72.2,F,92423.0,4645.79199,-11730.54590,559.70,-0.06,0.05,0.0,487.58,4,6.62,5.29,-6.90,94.45,591.57,0.24,4.07,94.30,0.00,Wait,Wait,Wait
72.7,F,92423.5,4645.79199,-11730.54590,559.74,-0.08,0.13,0.0,482.59,4,6.62,5.30,-6.90,94.46,591.04,-0.08,4.07,94.18,0.00,Wait,Wait,Wait
73.2,F,92424.0,4645.79199,-11730.54590,559.97,0.04,0.21,0.0,478.15,4,6.62,5.31,-6.89,94.46,591.39,0.12,4.07,94.42,0.00,Wait,Wait,Wait
73.7,F,92424.5,4645.79199,-11730.54688,559.93,0.10,0.20,0.0,473.16,4,6.63,5.31,-6.87,94.46,590.60,-0.31,4.08,94.91,0.00,Wait,Wait,Wait
